typing_wpm,chars_per_min,avg_hold_ms,avg_flight_ms,error_rate,pause_count,avg_pause_ms,typing_variance,avg_cursor_speed,movement_distance,click_rate,double_click_rate,scroll_rate,idle_time_pct,avg_hover_ms,avg_acceleration,movement_smoothness,label
61,336,78.0,84.0,0.0245,2,794.0,0.0668,501.0,4089.0,7.0,0.8022,4.0255,0.0864,382.0,0.0,0.8744,low
28,163,135.0,147.0,0.1305,6,1329.0,0.2538,160.0,978.0,16.0,2.2418,19.0009,0.3511,877.0,0.0,0.5225,high
27,158,155.0,132.0,0.1115,7,1829.0,0.3608,178.0,896.0,22.0,2.5911,13.9943,0.4194,509.0,0.0,0.3514,high
60,331,76.0,79.0,0.0183,1,683.0,0.0671,521.0,2895.0,8.0,1.4522,7.194,0.0685,294.0,0.0,0.7982,low
74,358,86.0,97.0,0.0161,2,891.0,0.0682,421.0,3120.0,9.0,0.9871,5.1001,0.0629,340.0,0.0,0.8437,low
26,118,131.0,173.0,0.0777,6,2436.0,0.3546,139.0,995.0,13.0,3.0469,9.3448,0.3391,678.0,0.0,0.4879,high
58,259,105.0,98.0,0.0211,2,1068.0,0.079,428.0,2987.0,3.0,1.176,5.9497,0.1135,338.0,0.0,0.8075,low
26,155,167.0,127.0,0.1165,8,1594.0,0.3703,121.0,1285.0,18.0,4.1867,13.3675,0.2945,780.0,0.0,0.2574,high
35,200,139.0,105.0,0.0417,3,1062.0,0.1601,181.0,1727.0,12.0,1.9571,10.0336,0.126,435.0,0.0,0.5534,medium
29,105,131.0,149.0,0.1025,8,2153.0,0.4151,101.0,1166.0,20.0,2.5952,15.0015,0.2854,586.0,0.0,0.3528,high
22,88,173.0,138.0,0.1108,6,1919.0,0.3633,148.0,1014.0,20.0,3.453,11.0521,0.2482,996.0,0.0,0.379,high
38,183,93.0,115.0,0.0441,3,1235.0,0.1498,300.0,2750.0,10.0,1.5762,6.6273,0.1752,446.0,0.0,0.6662,medium
26,148,141.0,135.0,0.1351,6,3003.0,0.2774,89.0,986.0,20.0,3.2495,13.1257,0.3103,163.0,0.0,0.5259,high
26,235,129.0,86.0,0.0522,4,1116.0,0.2008,344.0,2188.0,11.0,1.2028,7.667,0.1513,334.0,0.0,0.5826,medium
28,142,132.0,158.0,0.0994,7,1865.0,0.3366,197.0,973.0,17.0,3.9256,15.8419,0.3055,597.0,0.0,0.4323,high
65,316,93.0,79.0,0.01,0,937.0,0.0599,351.0,3103.0,5.0,0.9356,6.479,0.0844,305.0,0.0,0.8532,low
65,328,92.0,82.0,0.0219,1,1042.0,0.051,329.0,3054.0,9.0,0.4977,5.5884,0.0717,287.0,0.0,0.7864,low
35,145,158.0,147.0,0.0844,7,1983.0,0.2771,198.0,1337.0,16.0,2.8334,14.5202,0.3221,767.0,0.0,0.4304,high
42,227,93.0,107.0,0.0635,3,1521.0,0.1598,377.0,2064.0,15.0,1.3839,7.4814,0.0881,396.0,0.0,0.6409,medium
38,208,108.0,112.0,0.0492,3,1245.0,0.1819,252.0,2638.0,12.0,1.1192,4.8629,0.1986,366.0,0.0,0.795,medium
63,311,117.0,68.0,0.0222,1,913.0,0.0749,397.0,2774.0,8.0,0.7478,5.1398,0.052,227.0,0.0,0.793,low
53,269,116.0,100.0,0.036,4,1645.0,0.1481,377.0,1750.0,18.0,1.5756,5.0291,0.1727,285.0,0.0,0.6777,medium
41,219,128.0,81.0,0.0551,4,1480.0,0.2129,279.0,1526.0,10.0,2.7821,8.8078,0.175,385.0,0.0,0.5924,medium
22,133,151.0,200.0,0.1576,7,1512.0,0.4233,149.0,916.0,23.0,2.9458,21.3473,0.3038,576.0,0.0,0.3728,high
35,237,96.0,92.0,0.0642,4,918.0,0.1773,289.0,965.0,10.0,2.0745,12.7911,0.1725,412.0,0.0,0.7127,medium
45,160,118.0,126.0,0.0489,4,1549.0,0.1736,275.0,1963.0,11.0,1.709,10.7981,0.154,414.0,0.0,0.6877,medium
49,256,81.0,97.0,0.0753,2,1795.0,0.1506,232.0,1799.0,12.0,2.0812,8.4009,0.1437,426.0,0.0,0.674,medium
23,98,151.0,163.0,0.1258,7,2252.0,0.3831,175.0,614.0,14.0,4.7236,12.0714,0.2942,659.0,0.0,0.4693,high
31,98,179.0,150.0,0.1222,8,2119.0,0.3055,139.0,1500.0,18.0,2.1669,12.3836,0.3091,639.0,0.0,0.5605,high
30,97,149.0,158.0,0.0902,10,2705.0,0.268,187.0,1127.0,9.0,2.2315,15.0162,0.4232,593.0,0.0,0.4953,high
30,83,137.0,160.0,0.0658,7,1894.0,0.1534,207.0,1148.0,23.0,2.5959,18.0017,0.3707,546.0,0.0,0.3672,high
17,117,149.0,135.0,0.1058,7,1799.0,0.3212,147.0,1609.0,20.0,2.3154,17.2595,0.4559,595.0,0.0,0.3867,high
30,136,132.0,148.0,0.085,7,1742.0,0.2914,168.0,976.0,11.0,3.0669,20.0873,0.2696,580.0,0.0,0.412,high
43,229,101.0,118.0,0.0553,2,1801.0,0.2049,245.0,1850.0,12.0,1.643,5.8769,0.1805,391.0,0.0,0.6158,medium
44,207,118.0,98.0,0.0432,3,1348.0,0.2486,285.0,2498.0,7.0,1.9033,10.4861,0.1443,486.0,0.0,0.594,medium
59,322,85.0,70.0,0.0189,2,763.0,0.1289,482.0,3359.0,5.0,0.4946,4.8182,0.0702,235.0,0.0,0.8629,low
22,106,170.0,150.0,0.1007,7,2391.0,0.3764,180.0,1091.0,13.0,2.3225,15.0287,0.3654,686.0,0.0,0.4646,high
45,216,113.0,83.0,0.0542,5,1100.0,0.2294,321.0,1232.0,11.0,1.7009,12.5455,0.2069,300.0,0.0,0.6504,medium
44,154,133.0,123.0,0.0319,3,1204.0,0.1806,252.0,1717.0,12.0,1.2414,7.4255,0.1579,594.0,0.0,0.6854,medium
37,182,140.0,101.0,0.0579,3,1499.0,0.1112,283.0,2338.0,10.0,1.1298,10.325,0.1762,407.0,0.0,0.6217,medium
59,353,109.0,83.0,0.0109,2,688.0,0.0735,495.0,2759.0,11.0,0.629,6.372,0.0697,289.0,0.0,0.8477,low
60,226,141.0,104.0,0.0554,3,953.0,0.1265,299.0,1842.0,10.0,2.4299,8.2247,0.1952,489.0,0.0,0.622,medium
34,143,144.0,129.0,0.1155,6,1585.0,0.3996,216.0,735.0,16.0,3.9527,14.5527,0.4278,650.0,0.0,0.3358,high
23,104,121.0,147.0,0.0945,5,2263.0,0.2434,22.0,1471.0,20.0,3.2984,16.3554,0.3363,766.0,0.0,0.3301,high
32,133,152.0,138.0,0.1208,8,2292.0,0.3952,175.0,935.0,21.0,3.0866,13.1882,0.3974,778.0,0.0,0.4132,high
51,167,116.0,90.0,0.0299,4,1353.0,0.2548,208.0,2158.0,11.0,2.2625,8.4878,0.1748,411.0,0.0,0.6547,medium
39,196,151.0,116.0,0.0725,3,1252.0,0.198,275.0,2614.0,8.0,1.483,9.6989,0.1935,495.0,0.0,0.6755,medium
38,203,160.0,84.0,0.0644,4,1758.0,0.1557,235.0,2057.0,14.0,0.5841,7.8769,0.1501,367.0,0.0,0.5503,medium
22,90,186.0,141.0,0.1485,5,2015.0,0.2564,150.0,1204.0,19.0,3.3937,17.7829,0.2915,800.0,0.0,0.401,high
39,217,126.0,109.0,0.044,3,1344.0,0.1379,243.0,3097.0,15.0,0.9885,11.9314,0.2269,412.0,0.0,0.6948,medium
26,92,193.0,125.0,0.1239,8,1653.0,0.33,97.0,1115.0,16.0,3.1264,15.4689,0.3593,598.0,0.0,0.5515,high
47,185,116.0,98.0,0.0656,5,1553.0,0.1668,375.0,1870.0,11.0,2.3948,8.9411,0.1561,379.0,0.0,0.6488,medium
41,206,112.0,99.0,0.0654,5,1262.0,0.2193,329.0,1911.0,12.0,1.6349,8.4232,0.1939,582.0,0.0,0.6815,medium
69,337,85.0,72.0,0.0284,1,912.0,0.0782,350.0,2153.0,5.0,1.4948,7.3409,0.0389,274.0,0.0,0.7984,low
45,228,130.0,93.0,0.0841,4,1391.0,0.2063,327.0,1647.0,14.0,2.3579,13.1264,0.1744,350.0,0.0,0.6276,medium
45,164,142.0,154.0,0.127,6,2160.0,0.3508,129.0,1454.0,4.0,3.0175,14.1165,0.3704,693.0,0.0,0.4592,high
66,312,76.0,77.0,0.0234,2,778.0,0.0858,432.0,3340.0,10.0,0.3747,7.3137,0.0791,344.0,0.0,0.8272,low
27,52,190.0,161.0,0.1237,8,1892.0,0.2894,186.0,1085.0,15.0,4.0638,9.3327,0.3756,748.0,0.0,0.4573,high
25,154,160.0,111.0,0.145,9,2585.0,0.3333,128.0,741.0,17.0,2.9752,11.0928,0.3373,341.0,0.0,0.4898,high
58,284,119.0,89.0,0.0218,1,846.0,0.067,418.0,3207.0,8.0,1.2806,4.1068,0.0647,218.0,0.0,0.7744,low
31,146,146.0,121.0,0.1372,9,2515.0,0.294,190.0,1198.0,16.0,2.6969,14.6056,0.3647,645.0,0.0,0.2982,high
25,130,171.0,138.0,0.0792,7,2123.0,0.3784,86.0,997.0,14.0,3.7514,11.9977,0.2933,666.0,0.0,0.3809,high
73,297,68.0,79.0,0.0265,1,999.0,0.0668,354.0,3151.0,11.0,0.3488,7.6532,0.069,259.0,0.0,0.8013,low
31,110,180.0,135.0,0.1115,7,2249.0,0.2144,204.0,1201.0,22.0,2.6187,14.3565,0.3589,745.0,0.0,0.4988,high
50,247,81.0,92.0,0.0222,1,705.0,0.1246,468.0,4166.0,6.0,0.3498,4.9694,0.0695,304.0,0.0,0.8547,low
32,103,152.0,124.0,0.0976,6,2433.0,0.3091,175.0,1275.0,18.0,3.4722,13.2394,0.2675,190.0,0.0,0.4897,high
65,272,98.0,75.0,0.0212,0,846.0,0.0781,351.0,3583.0,9.0,0.4994,4.7973,0.0701,312.0,0.0,0.8113,low
44,212,113.0,125.0,0.0486,3,1408.0,0.1572,311.0,2724.0,13.0,2.0595,6.9392,0.1534,464.0,0.0,0.5653,medium
8,139,111.0,177.0,0.0929,9,1433.0,0.2707,134.0,715.0,24.0,2.5636,11.7759,0.3073,651.0,0.0,0.4671,high
57,353,99.0,72.0,0.0285,1,984.0,0.0458,332.0,3394.0,8.0,1.0254,5.0399,0.0696,308.0,0.0,0.8147,low
21,142,150.0,134.0,0.0704,5,661.0,0.281,94.0,1115.0,20.0,3.8383,15.1529,0.3215,638.0,0.0,0.3934,high
48,215,102.0,108.0,0.0519,4,1331.0,0.2086,258.0,1789.0,10.0,2.3063,5.8512,0.1355,565.0,0.0,0.6414,medium
17,132,158.0,121.0,0.0658,5,1592.0,0.1998,173.0,1327.0,18.0,3.3261,13.6744,0.3106,627.0,0.0,0.3213,high
30,127,117.0,148.0,0.092,7,2299.0,0.3794,95.0,780.0,14.0,2.6147,16.8508,0.3539,751.0,0.0,0.3507,high
66,307,72.0,69.0,0.0228,2,806.0,0.0431,377.0,3389.0,8.0,0.8821,4.1494,0.0367,294.0,0.0,0.7725,low
53,250,115.0,113.0,0.0647,1,1471.0,0.2359,340.0,1726.0,9.0,2.2284,8.3229,0.2304,459.0,0.0,0.7708,medium
51,203,89.0,108.0,0.0456,3,1450.0,0.258,321.0,2667.0,16.0,2.1115,6.5613,0.1335,434.0,0.0,0.6762,medium
54,285,92.0,65.0,0.0068,1,594.0,0.0619,425.0,3525.0,6.0,1.2135,2.2406,0.0526,169.0,0.0,0.7913,low
34,129,134.0,161.0,0.1386,5,1413.0,0.3049,192.0,1243.0,12.0,3.15,10.7921,0.3836,657.0,0.0,0.4058,high
29,128,146.0,133.0,0.0979,11,2102.0,0.3881,176.0,1120.0,16.0,3.7971,9.4034,0.3449,321.0,0.0,0.5063,high
30,224,141.0,126.0,0.0709,3,1236.0,0.2032,380.0,2361.0,15.0,2.2425,3.2527,0.1062,431.0,0.0,0.7573,medium
42,243,116.0,100.0,0.0408,5,1527.0,0.1603,192.0,2643.0,5.0,0.9068,6.6934,0.1523,482.0,0.0,0.6529,medium
59,354,113.0,75.0,0.0249,1,815.0,0.0798,464.0,3958.0,7.0,0.6828,3.9114,0.0732,302.0,0.0,0.894,low
43,197,100.0,111.0,0.0715,4,1611.0,0.2463,267.0,2087.0,12.0,1.6741,6.8425,0.1895,375.0,0.0,0.6601,medium
26,102,133.0,107.0,0.092,10,2340.0,0.1845,190.0,1227.0,16.0,2.6272,12.652,0.3345,607.0,0.0,0.4637,high
24,118,161.0,161.0,0.1247,7,2577.0,0.3632,162.0,1295.0,16.0,2.5135,20.8341,0.3117,668.0,0.0,0.3764,high
69,290,95.0,88.0,0.0255,1,889.0,0.0383,461.0,3496.0,8.0,0.8804,4.5761,0.0817,304.0,0.0,0.8121,low
29,113,157.0,143.0,0.1036,7,2456.0,0.2406,158.0,1106.0,16.0,3.6487,13.3149,0.3915,715.0,0.0,0.3623,high
55,238,143.0,97.0,0.0695,3,1500.0,0.1647,264.0,2036.0,12.0,2.0559,6.3727,0.2701,426.0,0.0,0.6062,medium
63,325,107.0,81.0,0.0197,0,624.0,0.1057,458.0,2810.0,8.0,1.0351,4.3043,0.0619,366.0,0.0,0.8381,low
36,214,119.0,122.0,0.0581,3,1181.0,0.2344,279.0,2508.0,9.0,2.4076,10.5796,0.191,320.0,0.0,0.7187,medium
40,269,112.0,102.0,0.0638,5,1247.0,0.1778,450.0,2302.0,14.0,1.6215,8.4017,0.1653,405.0,0.0,0.5786,medium
41,215,125.0,91.0,0.0468,2,1455.0,0.2073,337.0,2539.0,13.0,0.9183,9.1323,0.201,425.0,0.0,0.6637,medium
67,329,83.0,78.0,0.0219,1,1104.0,0.0496,462.0,3635.0,8.0,1.4959,4.9327,0.0625,317.0,0.0,0.8054,low
22,106,151.0,164.0,0.0892,8,2156.0,0.3127,122.0,1141.0,22.0,2.199,11.6629,0.3933,642.0,0.0,0.4687,high
56,352,102.0,85.0,0.028,0,794.0,0.088,351.0,3836.0,7.0,0.1706,4.5065,0.0562,386.0,0.0,0.8554,low
25,103,178.0,141.0,0.1295,4,2046.0,0.3272,114.0,1333.0,7.0,3.0024,13.8983,0.2785,460.0,0.0,0.4712,high
64,342,93.0,78.0,0.0162,1,996.0,0.0547,450.0,3255.0,6.0,1.0136,4.2642,0.0613,292.0,0.0,0.8093,low
59,259,73.0,82.0,0.0176,2,547.0,0.104,525.0,2716.0,8.0,1.1991,4.9828,0.0096,275.0,0.0,0.8197,low
21,130,160.0,155.0,0.1526,4,2018.0,0.2668,155.0,1385.0,21.0,2.7551,23.2948,0.414,679.0,0.0,0.4038,high
50,218,112.0,116.0,0.0348,3,1260.0,0.1929,331.0,1706.0,11.0,1.5986,7.2022,0.1789,420.0,0.0,0.6795,medium
61,361,85.0,70.0,0.0156,2,657.0,0.0759,378.0,3764.0,7.0,1.2062,4.3818,0.0871,251.0,0.0,0.8995,low
54,379,98.0,80.0,0.0152,2,1073.0,0.0443,518.0,3442.0,7.0,1.1513,5.059,0.0809,359.0,0.0,0.7506,low
59,332,87.0,78.0,0.0221,1,971.0,0.1046,494.0,3194.0,9.0,1.2124,6.799,0.0641,224.0,0.0,0.8249,low
53,343,93.0,90.0,0.0324,2,894.0,0.0711,438.0,3459.0,6.0,1.1317,5.6579,0.093,348.0,0.0,0.8913,low
40,223,90.0,108.0,0.0571,4,1367.0,0.1795,328.0,1875.0,9.0,1.9201,6.4521,0.1957,251.0,0.0,0.5944,medium
43,264,84.0,86.0,0.024,1,905.0,0.0753,493.0,3968.0,13.0,0.7791,3.7546,0.0801,259.0,0.0,0.755,low
40,184,110.0,126.0,0.064,5,1565.0,0.1902,312.0,1450.0,12.0,1.48,11.5811,0.0816,444.0,0.0,0.5563,medium
60,333,102.0,79.0,0.0185,1,1045.0,0.0832,361.0,3312.0,10.0,0.7331,2.5262,0.094,225.0,0.0,0.8039,low
49,193,124.0,97.0,0.0515,4,1282.0,0.1708,268.0,2282.0,12.0,1.4449,7.651,0.1024,467.0,0.0,0.7513,medium
70,294,74.0,76.0,0.0195,1,1109.0,0.0748,472.0,3388.0,14.0,0.6437,3.3836,0.0214,288.0,0.0,0.8133,low
69,234,88.0,82.0,0.0273,2,486.0,0.109,433.0,2695.0,6.0,0.824,5.7263,0.0711,331.0,0.0,0.8698,low
63,342,79.0,73.0,0.0186,1,1036.0,0.0734,498.0,3096.0,7.0,0.6841,6.4203,0.0899,229.0,0.0,0.9283,low
45,222,152.0,115.0,0.0755,3,1065.0,0.2139,250.0,2156.0,9.0,2.4208,7.3356,0.2091,279.0,0.0,0.6951,medium
17,151,162.0,156.0,0.1227,7,2143.0,0.2173,195.0,1227.0,16.0,2.2096,20.9408,0.3463,420.0,0.0,0.3572,high
55,299,109.0,74.0,0.0173,1,843.0,0.0892,477.0,3098.0,7.0,0.6566,5.0532,0.0713,279.0,0.0,0.7939,low
64,314,101.0,82.0,0.0139,1,878.0,0.074,395.0,4175.0,6.0,1.0304,5.4686,0.029,248.0,0.0,0.8358,low
26,148,172.0,121.0,0.1217,9,1874.0,0.2599,184.0,1011.0,14.0,3.7934,15.6128,0.3274,714.0,0.0,0.4873,high
32,113,136.0,130.0,0.1324,7,1810.0,0.274,209.0,845.0,11.0,2.001,13.411,0.4017,449.0,0.0,0.4968,high
57,355,99.0,78.0,0.0198,1,642.0,0.0871,324.0,2757.0,6.0,0.6074,3.6446,0.0732,340.0,0.0,0.7755,low
51,224,123.0,89.0,0.0506,3,1476.0,0.0809,300.0,2559.0,13.0,2.1013,9.1156,0.1943,447.0,0.0,0.5961,medium
34,201,139.0,116.0,0.0519,7,1190.0,0.1949,238.0,2179.0,12.0,1.5742,11.11,0.1466,405.0,0.0,0.7665,medium
25,92,202.0,186.0,0.1483,6,1952.0,0.296,174.0,1174.0,15.0,3.2928,15.128,0.247,622.0,0.0,0.6201,high
42,227,95.0,74.0,0.0623,4,1308.0,0.1473,359.0,1897.0,10.0,2.1498,9.1662,0.1605,464.0,0.0,0.621,medium
34,109,146.0,147.0,0.0787,8,2504.0,0.2366,222.0,1189.0,21.0,3.189,15.8,0.339,770.0,0.0,0.544,high
27,146,159.0,129.0,0.1008,6,2420.0,0.2451,172.0,1191.0,13.0,2.7919,10.422,0.3118,564.0,0.0,0.3538,high
73,286,88.0,96.0,0.0158,0,829.0,0.0753,454.0,3017.0,5.0,0.862,4.3834,0.0623,233.0,0.0,0.8559,low
65,296,85.0,87.0,0.0176,1,977.0,0.1077,395.0,2978.0,10.0,0.3188,4.0276,0.0403,287.0,0.0,0.8746,low
44,233,114.0,108.0,0.0434,5,1145.0,0.1989,284.0,2484.0,14.0,1.3071,6.5803,0.0958,420.0,0.0,0.4136,medium
33,139,159.0,133.0,0.1094,8,2065.0,0.2932,138.0,949.0,19.0,2.98,18.3793,0.4391,638.0,0.0,0.3584,high
46,225,91.0,102.0,0.0576,3,1736.0,0.2189,308.0,2172.0,9.0,2.0915,11.9696,0.178,447.0,0.0,0.6271,medium
47,219,118.0,92.0,0.0563,6,1516.0,0.1161,170.0,2244.0,11.0,2.1765,8.1597,0.2146,514.0,0.0,0.5475,medium
15,119,124.0,146.0,0.1014,8,2097.0,0.284,192.0,1138.0,19.0,2.9104,13.1637,0.3278,613.0,0.0,0.3579,high
53,312,90.0,88.0,0.0203,1,812.0,0.0959,359.0,3528.0,7.0,1.1143,6.7274,0.0504,265.0,0.0,0.849,low
49,356,88.0,81.0,0.0234,2,819.0,0.0712,385.0,2760.0,4.0,1.0573,4.0211,0.052,301.0,0.0,0.8609,low
28,115,154.0,130.0,0.1159,6,2523.0,0.224,155.0,1277.0,22.0,3.3735,13.7999,0.4986,617.0,0.0,0.4196,high
45,282,101.0,68.0,0.0083,1,799.0,0.0951,405.0,3476.0,11.0,1.0397,2.6764,0.1237,292.0,0.0,0.8419,low
63,325,89.0,88.0,0.0135,1,850.0,0.0815,506.0,2804.0,10.0,0.83,3.5999,0.0659,274.0,0.0,0.8031,low
49,189,134.0,117.0,0.0461,6,952.0,0.2308,258.0,2202.0,12.0,2.3075,9.5522,0.1346,515.0,0.0,0.6816,medium
69,308,97.0,67.0,0.0104,1,573.0,0.0896,419.0,3506.0,8.0,0.5669,4.6971,0.0569,223.0,0.0,0.9029,low
49,239,123.0,133.0,0.0317,1,1363.0,0.1999,171.0,2623.0,12.0,1.0662,8.8148,0.2352,459.0,0.0,0.7791,medium
49,250,109.0,120.0,0.0646,3,1379.0,0.136,261.0,2282.0,12.0,2.5524,7.5132,0.1409,582.0,0.0,0.6185,medium
31,148,159.0,111.0,0.1463,6,1890.0,0.3952,192.0,893.0,17.0,1.9053,15.6966,0.327,661.0,0.0,0.2783,high
26,86,171.0,184.0,0.0953,9,1574.0,0.267,250.0,1067.0,13.0,3.0282,15.7618,0.4367,541.0,0.0,0.3379,high
67,327,82.0,89.0,0.0221,2,1109.0,0.1076,379.0,3484.0,10.0,0.5011,3.517,0.0699,355.0,0.0,0.8573,low
35,223,101.0,107.0,0.0719,4,1806.0,0.206,267.0,1982.0,12.0,1.8658,10.5116,0.1743,340.0,0.0,0.8011,medium
51,315,92.0,103.0,0.0133,1,822.0,0.0834,407.0,3127.0,6.0,0.8751,2.6951,0.0613,311.0,0.0,0.8733,low
32,123,153.0,152.0,0.0986,8,2602.0,0.4566,170.0,888.0,15.0,3.0409,13.8739,0.4129,505.0,0.0,0.4112,high
36,143,165.0,141.0,0.068,8,2713.0,0.3453,132.0,674.0,22.0,0.7419,9.7953,0.2949,799.0,0.0,0.2941,high
46,188,123.0,116.0,0.0576,3,1715.0,0.1484,161.0,1933.0,11.0,1.6114,8.455,0.0987,450.0,0.0,0.6463,medium
21,181,183.0,160.0,0.0965,8,2148.0,0.3657,124.0,1061.0,19.0,2.7324,14.6501,0.3151,514.0,0.0,0.4388,high
30,123,145.0,166.0,0.1216,9,2727.0,0.2875,153.0,1108.0,19.0,2.3939,9.4218,0.359,687.0,0.0,0.3057,high
71,350,91.0,88.0,0.0142,2,1014.0,0.0709,340.0,3765.0,6.0,1.115,2.0072,0.0745,293.0,0.0,0.7705,low
25,86,177.0,136.0,0.1024,5,2253.0,0.3413,135.0,993.0,20.0,1.9613,12.4272,0.3621,662.0,0.0,0.4354,high
44,187,165.0,109.0,0.0543,2,1219.0,0.1916,356.0,2438.0,11.0,1.928,5.9256,0.1952,403.0,0.0,0.6782,medium
64,274,103.0,88.0,0.0214,1,954.0,0.0528,414.0,3646.0,6.0,1.0231,6.798,0.0663,190.0,0.0,0.8024,low
48,237,115.0,112.0,0.0641,3,820.0,0.1492,290.0,2229.0,8.0,1.7872,9.7075,0.1928,193.0,0.0,0.6595,medium
41,195,118.0,91.0,0.0574,3,1401.0,0.1759,294.0,1593.0,8.0,1.7297,9.2029,0.1495,311.0,0.0,0.5719,medium
78,333,91.0,59.0,0.0061,1,725.0,0.0775,477.0,3279.0,7.0,1.137,5.7148,0.1106,232.0,0.0,0.8521,low
47,271,140.0,100.0,0.0381,4,1494.0,0.0971,291.0,2295.0,12.0,2.9405,7.4619,0.2032,231.0,0.0,0.7458,medium
46,176,101.0,103.0,0.0603,4,1185.0,0.1806,333.0,2096.0,10.0,1.1423,9.6044,0.1334,472.0,0.0,0.5842,medium
38,140,162.0,140.0,0.0991,9,1557.0,0.2838,124.0,1027.0,24.0,2.7605,12.4054,0.3043,735.0,0.0,0.3855,high
14,77,141.0,168.0,0.1041,10,1914.0,0.3266,131.0,1277.0,23.0,3.8713,10.8125,0.2648,724.0,0.0,0.4148,high
22,107,133.0,153.0,0.0896,7,2397.0,0.3359,131.0,1226.0,19.0,2.3564,12.1217,0.3993,582.0,0.0,0.3966,high
57,233,94.0,70.0,0.0217,2,719.0,0.0841,471.0,3180.0,6.0,0.6987,6.8738,0.0564,193.0,0.0,0.8559,low
50,215,114.0,88.0,0.0286,4,1478.0,0.1758,288.0,1434.0,6.0,0.7751,9.8987,0.1254,528.0,0.0,0.7039,medium
64,296,114.0,61.0,0.0056,2,863.0,0.0598,429.0,3354.0,7.0,1.0329,6.4636,0.0656,342.0,0.0,0.8135,low
44,253,108.0,109.0,0.0771,4,1443.0,0.2193,180.0,1831.0,14.0,1.7401,11.3918,0.1214,313.0,0.0,0.6521,medium
43,177,126.0,108.0,0.0661,5,1625.0,0.1419,279.0,2596.0,12.0,2.0753,9.6627,0.1531,399.0,0.0,0.6139,medium
21,74,186.0,160.0,0.1059,8,1925.0,0.3407,144.0,905.0,21.0,1.8475,13.6403,0.399,606.0,0.0,0.3142,high
72,286,96.0,96.0,0.0241,2,1127.0,0.1162,425.0,3031.0,4.0,1.2038,4.5462,0.0514,309.0,0.0,0.8024,low
54,351,123.0,81.0,0.0168,1,760.0,0.0707,400.0,3223.0,10.0,0.9349,4.9945,0.0634,277.0,0.0,0.8245,low
41,229,127.0,87.0,0.0696,2,1118.0,0.2286,270.0,2330.0,13.0,1.8933,6.218,0.1801,496.0,0.0,0.674,medium
17,120,146.0,127.0,0.1074,7,2315.0,0.3193,145.0,1168.0,18.0,2.2512,12.7877,0.2917,789.0,0.0,0.4806,high
74,368,76.0,68.0,0.0001,1,974.0,0.0084,282.0,2687.0,14.0,1.489,6.592,0.0017,293.0,0.0,0.814,low
66,368,98.0,88.0,0.0347,1,924.0,0.117,477.0,2804.0,10.0,0.8291,5.8002,0.0616,381.0,0.0,0.905,low
30,217,96.0,78.0,0.0678,5,689.0,0.2008,251.0,100.0,9.0,2.6334,12.7239,0.1784,356.0,0.0,0.6609,medium
47,267,141.0,128.0,0.0506,5,1414.0,0.1962,277.0,2224.0,15.0,0.702,9.3155,0.2221,343.0,0.0,0.6421,medium
55,326,95.0,82.0,0.0175,1,913.0,0.057,359.0,2694.0,7.0,0.9425,8.8308,0.046,208.0,0.0,0.7978,low
20,140,173.0,144.0,0.1276,7,2462.0,0.3417,137.0,1213.0,17.0,3.4709,11.0979,0.383,475.0,0.0,0.2921,high
21,120,149.0,145.0,0.0721,5,1835.0,0.3845,140.0,985.0,19.0,3.001,16.4107,0.2933,722.0,0.0,0.5289,high
30,185,126.0,105.0,0.0451,3,1425.0,0.1308,425.0,2586.0,10.0,1.443,11.3542,0.1468,416.0,0.0,0.6324,medium
45,193,108.0,94.0,0.0483,2,801.0,0.1686,321.0,2549.0,10.0,1.1994,10.3973,0.2031,505.0,0.0,0.6565,medium
29,120,170.0,162.0,0.133,8,1881.0,0.442,103.0,1115.0,24.0,3.531,7.2745,0.3123,573.0,0.0,0.3757,high
62,225,139.0,86.0,0.0787,3,1184.0,0.1672,320.0,2603.0,10.0,1.199,14.0543,0.0491,426.0,0.0,0.6832,medium
42,191,114.0,125.0,0.0625,3,1294.0,0.1677,316.0,1831.0,9.0,2.4428,10.45,0.126,556.0,0.0,0.6022,medium
62,227,90.0,88.0,0.026,2,953.0,0.0691,343.0,3136.0,13.0,0.7376,5.1839,0.0868,238.0,0.0,0.8392,low
56,318,91.0,71.0,0.0218,0,598.0,0.0673,515.0,3571.0,10.0,0.6846,9.7984,0.0727,309.0,0.0,0.7677,low
10,128,158.0,114.0,0.1391,7,1266.0,0.2421,140.0,580.0,5.0,4.2868,15.2567,0.3651,496.0,0.0,0.4505,high
28,165,163.0,139.0,0.1327,8,2060.0,0.4509,128.0,1331.0,21.0,2.4017,16.1636,0.3155,808.0,0.0,0.3458,high
19,130,129.0,116.0,0.1619,6,2174.0,0.278,136.0,604.0,19.0,3.371,8.9895,0.4265,692.0,0.0,0.5108,high
37,79,160.0,150.0,0.1274,10,1852.0,0.2891,182.0,1241.0,25.0,2.0455,14.299,0.2547,503.0,0.0,0.5526,high
52,370,105.0,86.0,0.0337,3,1180.0,0.066,346.0,3920.0,7.0,1.3153,12.5003,0.0545,197.0,0.0,0.7755,low
51,274,105.0,98.0,0.0576,6,1306.0,0.1752,338.0,1488.0,9.0,1.988,12.0083,0.1937,236.0,0.0,0.6797,medium
